name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid
Harborchase of Jasper Specialty Care Assisted Living Facility,,,Anita Williams,,,,,,,,,,,,,,,(205) 384-0660,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2100 Viking Dr,,,Jasper,Walker,,AL,,35501,,33.84155089999999,-87.25002169999999,,True
"Haven for Greater Living, Inc., The",,,Pearline McReynolds,,,,,,,,,,,,,,,(256) 379-4871,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,3621 Winchester Rd,,,New Market,Madison,,AL,,35761,,34.853277,-86.459611,,True
"Haven Memory Care Facility, The",,,Laurie Cameron,,,,,,,,,,,,,,,(251) 923-2800,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,6848 Gulf Shores Pkwy,,,Gulf Shores,Baldwin,,AL,,36542,,30.32417539999999,-87.6830019,,True
Heritage Memory Care,,,Amber Thompson,,,,,,,,,,,,,,,(256) 325-3060,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,11682 County Line Rd,,,Madison,Limestone,,AL,,35756,,34.7172546,-86.78647769999999,,True
Holly Cottage at Country Cottages,,,Leslie Carter,,,,,,,,,,,,,,,(205) 987-0847,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,4000 Greenwood Dr,,,Hoover,Jefferson,,AL,,35216,,33.3898338,-86.78565019999999,,True
"Jacobs House I, The",,,Cheyan Stafford,,,,,,,,,,,,,,,(205) 647-7410,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,101 Jacobs Ln,,,Hayden,Blount,,AL,,35079,,33.89555900000001,-86.7622631,,True
"Jacobs House, III, The",,,Cheyan Stafford,,,,,,,,,,,,,,,(205) 647-7410,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,101 Jacobs Ln,,,Hayden,Blount,,AL,,35079,,33.89555900000001,-86.7622631,,True
Kelley Place,,,Wymond Hamilton,,,,,PO Box 310845,,,,,,,,,,(334) 393-7233,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,109 Chaney Dr,,,Enterprise,Coffee,,AL,,36331,,31.3298581,-85.8572861,,True
Kemp Meadows Specialty Care Assisted Living,,,Stacie Webster,,,,,,,,,,,,,,,(205) 487-7575,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,652 Tahoe Rd,,,Winfield,Marion,,AL,,35594,,33.9326158,-87.82548369999999,,True
Kirkwood by the River Specialty Care,,,Jeffrey Burchfield,,,,,,,,,,,,,,,(205) 956-2184,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,3605 Ratliff Rd,,,Birmingham,Jefferson,,AL,,35210,,33.541195,-86.633467,,True
Lakeview Estates,,,Callie Simmons,,,,,,,,,,,,,,,(205) 981-0001,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2634 Valleydale Rd,,,Birmingham,Shelby,,AL,,35244,,33.383132,-86.74377799999999,,True
Lakewood Specialty Care of Valley,,,Gary Freemen,,,,,,,,,,,,,,,(334) 756-3891,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,7200 Fairfax Bypass,,,Valley,Chambers,,AL,,36854,,32.8171288,-85.1984062,,False
Limestone Lodge West,,,Jennifer Walker,,,,,,,,,,,,,,,(256) 232-1213,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1532 West Hobbs St,,,Athens,Limestone,,AL,,35611,,34.805261,-86.989283,,True
Madison Heights,,,Sherri Jackson,,,,,,,,,,,,,,,(205) 807-1838,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,108 Chaney St,,,Enterprise,Coffee,,AL,,36330,,31.3297417,-85.8578373,,True
Magnolia Place Specialty Care Assisted Living Facility,,,Jeff Kirby,,,,,,,,,,,,,,,(334) 826-9875,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1553 Professional Pkwy,,,Auburn,Lee,,AL,,36830,,32.6322845,-85.44806559999999,,True
Manor House at Waterford Place,,,Coretha Slayton,,,,,,,,,,,,,,,(334) 288-2444,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,3920 Antoinette Dr,,,Montgomery,Montgomery,,AL,,36111,,32.3327499,-86.2743965,,True
Manor House of Opelika,,,Ryan McFerrin,,,,,,,,,,,,,,,(334) 749-7992,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1001 Fox Run Pkwy,,,Opelika,Lee,,AL,,36801,,32.6595089,-85.3588353,,True
Martinview Assisted Living-East,,,Vicki Murphy,,,,,,,,,,,,,,,(205) 333-0085,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2011 32nd St,,,Northport,Tuscaloosa,,AL,,35476,,33.2385542,-87.5779341,,True
Meadowood Retirement Village SCALF,,,Prentiss Smith,,,,,,,,,,,,,,,(256) 492-0935,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,509 Pineview Ave,,,Glencoe,Etowah,,AL,,35905,,33.95547,-85.922152,,True
Memory Care at Somerby at St. Vincent's One Nineteen,,,Andrea Silas,,,,,,,,,,,,,,,(205) 745-4600,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,200 One Nineteen Blvd,,,Hoover,Shelby,,AL,,35242,,33.4262063,-86.66464739999999,,True
Merrill Gardens at Madison (SCALF),,,Sarah Atkins,,,,,,,,,,,,,,,(256) 850-0058,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,121 Brookridge Dr,,,Madison,Madison,,AL,,35758,,34.7487486,-86.76021229999999,,True
Morning Pointe of Tuscaloosa Specialty Care Assisted Living Facility,,,Victoria Burden,,,,,,,,,,,,,,,(205) 345-1112,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1801 Rice Mine Rd,,,Tuscaloosa,Tuscaloosa,,AL,,35406,,33.2212552,-87.5610727,,True
Morningside of Vestavia Hills - SCALF,,,Yarlardo Haire Henderson,,,,,,,,,,,,,,,(205) 822-4773,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2401 Columbiana Rd,,,Birmingham,Jefferson,,AL,,35216,,33.4311019,-86.81067399999999,,True
Mount Royal Towers Specialty Care Assisted Living Facility,,,Tisha Bell,,,,,,,,,,,,,,,(205) 870-5666,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,300 Royal Tower Dr,,,Birmingham,Jefferson,,AL,,35209,,33.4654019,-86.7703962,,True
Mt. View Lake Retirement Village,,,Kitty Dawson,,,,,,,,,,,,,,,(256) 249-4790,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,380 Mt View Lake Rd,,,Sylacauga,Talladega,,AL,,35150,,33.196165,-86.287041,,True
"NHC Place, Anniston SCALF",,,Keely Stallings,,,,,,,,,,,,,,,(256) 835-3959,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1335 Greenbrier Rd,,,Anniston,Calhoun,,AL,,36207,,33.63074770000001,-85.80805079999999,,True
"Noble Manor, LLC #3 Memory Care",,,Dale F. Law,,,,,,,,,,,,,,,(334) 808-1325,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,610 Botts Ave,,,Troy,Pike,,AL,,36081,,31.784357,-85.9483647,,True
"Northridge Specialty Care Assisted Living Facility, The",,,Emily McElroy,,,,,P. O. Box 87,,,,,,,,,,(334) 705-0705,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,801 Morris Ave,,,Opelika,Lee,,AL,,36803,,32.6795032,-85.38400779999999,,True
Oak Landing Specialty Care Assisted Living,,,Melissa Tinsley,,,,,,,,,,,,,,,(256) 553-1787,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,616 Gaines St,,,Attalla,Etowah,,AL,,35954,,33.999164,-86.12776799999999,,True
Oakland Place,,,Joe Ann Watson,,,,,,,,,,,,,,,(251) 928-5560,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,19570 County Rd,33,,Fairhope,Baldwin,,AL,,36532,,30.5100503,-87.818189,,True
Oaks on Parkwood Specialty Care Assisted Living Facility,,,Jamie Wise,,,,,P.O. Box 360227,,,,,,,,,,(205) 497-4523,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2651 Laurel Oak Dr,,,Bessemer,Jefferson,,AL,,35022,,33.36121,-86.8891625,The Oaks at Parkwood,True
"Olive Home, Inc.-Oneonta #2, The",,,Trina Cleveland,,,,,,,,,,,,,,,(205) 625-3190,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1100 Second Ave E,,,Oneonta,Blount,,AL,,35121,,33.9580721,-86.4640661,,True
Plantation Manor Assisted Living I,,,Robin Bartlett,,,,,P. O. Box 97,,,,,,,,,,(205) 477-2213,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,6440 Old Tuscaloosa Hwy,,,McCalla,Jefferson,,AL,,35111,,33.32237860000001,-87.03374219999999,,True
Plantation Manor Assisted Living II,,,Robin Bartlett,,,,,P. O. Box 97,,,,,,,,,,(205) 477-2213,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,6440 Old Tuscaloosa Hwy,,,McCalla,Jefferson,,AL,,35111,,33.32237860000001,-87.03374219999999,,True
Reflections at Regency Birmingham,,,Chris Blackerby,,,,,,,,,,,,,,,(205) 942-3355,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,285 West Oxmoor Rd,,,Birmingham,Jefferson,,AL,,35209,,33.43875299999999,-86.843002,Sand Ridge,True
Regency Remembrances,,,Jannie Crouse,,,,,,,,,,,,,,,(256) 852-0033,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2004 Max Luther Dr,,,Huntsville,Madison,,AL,,35810,,34.759107,-86.59703999999999,,True
Remembrance Village,,,Erica Peck-Love,,,,,,,,,,,,,,,(205) 752-5500,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,5001 Old Montgomery Hwy,,,Tuscaloosa,Tuscaloosa,,AL,,35404,,33.1631975,-87.5430385,,True
Rittenhouse Village at Hoover by Discovery Senior Living,,,Michelle T. Pendley,,,,,,,,,,,,,,,(205) 823-2393,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,570 Southland Dr,,,Hoover,Jefferson,,AL,,35226,,33.4099173,-86.81093299999999,,True
"River Highlands, LLC SCALF",,,"Charles ""Chip"" Cook",,,,,,,,,,,,,,,(205) 982-7000,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1851 Data Dr,,,Hoover,Jefferson,,AL,,35244,,33.373738,-86.794945,,True
"Rose Manor of Geraldine, Inc.",,,Jennifer Murdock,,,,,,,,,,,,,,,(256) 659-4040,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,202 County Rd,526,,Geraldine,Dekalb,,AL,,35974,,34.3803953,-85.99576359999999,,True
Rose Manor of Haleyville,,,DeAnna Thomas,,,,,,,,,,,,,,,(205) 485-2422,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,41818 Hwy,# 195,,Haleyville,Winston,,AL,,35565,,34.2476417,-87.5782753,,True
Rosewood Manor Specialty Care,,,Mary Ellen Clark,,,,,,,,,,,,,,,(256) 574-4800,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1513 County Park Rd,,,Scottsboro,Jackson,,AL,,35769,,34.6461599,-86.03021849999999,,True
Royal Haven at Regency Pointe,,,Julia Weidenbach,,,,,,,,,,,,,,,(256) 442-1856,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,510 East Grand Ave,,,Rainbow City,Etowah,,AL,,35906,,33.964685,-86.046916,,True
Serenity Place II,,,Angie Tate,,,,,,,,,,,,,,,(256) 348-1896,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,751 Houston Loop Rd,,,Fort Payne,Dekalb,,AL,,35968,,34.44878300000001,-85.752867,,True
Sonrise Specialty Care Assisted Living,,,Annette Dixon,,,,,,,,,,,,,,,(334) 289-5131,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1607 Hwy 43 S,,,Demopolis,Marengo,,AL,,36732,,32.4978403,-87.81383749999999,,True
Specialty Care at Danberry at Inverness,,,Jaclyn E. Gardner,,,,,,,,,,,,,,,(205) 443-9500,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,235 Inverness Center Dr,,,Hoover,Shelby,,AL,,35242,,33.41792350000001,-86.70149239999999,,True
St. Martin's-In-The-Pines Specialty Care Assisted Living Facility,,,Karen Glover,,,,,,,,,,,,,,,(205) 956-1831,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,4941 Montevallo Rd,,,Birmingham,Jefferson,,AL,,35210,,33.5266475,-86.7155172,Eastwood,True
"Terrace at Grove Park Specialty Care Assisted Living Facility, The",,,Sheila Bryan,,,,,,,,,,,,,,,(334) 792-7349,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,101 Tulip Ln,,,Dothan,Houston,,AL,,36305,,31.2332158,-85.4630359,,True
"Terrace at Priceville Specialty Care Assisted Living Facility, The",,,Melissa Shannon Smith,,,,,,,,,,,,,,,(256) 260-0400,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,200 Terrace Ln,,,Decatur,Morgan,,AL,,35603,,34.53475489999999,-86.90065899999999,,True
The Harbor at Hickory Hill,,,Pamela Christy Goodwin,,,,,,,,,,,,,,,(334) 361-5111,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2102 Summit Pkwy,,,Prattville,Autauga,,AL,,36066,,32.4776698,-86.41727739999999,,True
"Tides at Crimson Village, The",,,Tim Hicks,,,,,,,,,,,,,,,(205) 632-6699,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1410 18th Ave E,,,Tuscaloosa,Tuscaloosa,,AL,,35404,,33.199036,-87.514162,,True
Traditions Way,,,Veranda Melton,,,,,,,,,,,,,,,(205) 347-0062,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,515 Roger Sayers Dr,,,Tuscaloosa,Tuscaloosa,,AL,,35401,,33.2072007,-87.55418159999999,,True
Valley Park Manor SCALF,,,Amber Clegg Griggs,,,,,,,,,,,,,,,(334) 756-2600,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,10 Medical Park Dr N,,,Valley,Chambers,,AL,,36854,,33.589409,-86.67234599999999,Huffman,True
Village at Cook Springs Specialty Care Assisted Living Facility,,,Angie Cobb,,,,,,,,,,,,,,,(205) 338-2221,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,415 Cook Springs Rd,,,Pell City,St. Clair,,AL,,35125,,33.5942606,-86.4003874,,True
Village East,,,Cevannah Cox,,,,,,,,,,,,,,,(205) 814-4200,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,220 Kings Cir,,,Pell City,St. Clair,,AL,,35128,,33.5658194,-86.2769064,,True
Wesley Gardens Retirement Community-Specialty Care,,,Randy Allen,,,,,,,,,,,,,,,(334) 272-7917,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1555 Taylor Rd,,,Montgomery,Montgomery,,AL,,36117,,32.3558328,-86.1702778,,True
