name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid
EDGEWOOD REHAB & LIVING CTR,,,MELISSA MARTIN,,,2077785869,,,,,,,,,,,,2077783386,,,,,,,,,,,,,,,,,Nursing Home,,,,221 Fairbanks Rd,,,FARMINGTON,FRANKLIN,,ME,,4938,USA,44.6909985,-70.1570218,Farmington,True
EVERGREEN MANOR,,,JEFF KETCHUM,,,2072825163,,,,,,,,,,,,2072825161,,,,,,,,,,,,,,,,,Nursing Home,,,,328 NORTH ST,,,SACO,YORK,,ME,,4072,USA,43.51723119999999,-70.45523639999999,,True
FALMOUTH BY THE SEA,,,LESLIE CURRIER,,,2077817356,,,,,,,,,,,,2077814714,,,,,,,,,,,,,,,,,Nursing Home,,,,191 FORESIDE RD,,,FALMOUTH,CUMBERLAND,,ME,,4105,USA,43.7270382,-70.213233,Falmouth Foreside,True
FOREST HILL MANOR,,,TRAVIS GUY,,,2078345538,,,,,,,,,,,,2078343915,,,,,,,,,,,,,,,,,Nursing Home,,,,25 BOLDUC AVE,,,FORT KENT,AROOSTOOK,,ME,,4743,USA,47.26462369999999,-68.5901446,Fort Kent,True
FREEPORT NURSING & REHAB CENTER,,,DOUGLAS POWERS,,,2078659502,,,,,,,,,,,,2078654713,,,,,,,,,,,,,,,,,Nursing Home,,,,3 EAST ST,,,FREEPORT,CUMBERLAND,,ME,,4032,USA,43.8629354,-70.099152,Freeport,True
FRYEBURG HEALTH CARE CENTER,,,JAMES DUTTON,,,2072568300,,,,,,,,,,,,2079353351,,,,,,,,,,,,,,,,,Nursing Home,,,,70 FAIRVIEW DRIVE,,,FRYEBURG,OXFORD,,ME,,4037,USA,44.0270354,-70.9663766,,True
GARDINER HEALTH CARE FACILITY,,,ASHLEY RUSSELL,,,2075322744,,PO BOX 520,,,,,,,,,,2075323323,,,,,,,,,,,,,,,,,Nursing Home,,,,8 HOLLAND STREET,,,HOULTON,AROOSTOOK,,ME,,4730,USA,46.1218376,-67.8421537,Houlton,True
GORHAM HOUSE,,,MICHELLE BELHUMEUR,,,2078398263,,,,,,,,,,,,2078395757,,,,,,,,,,,,,,,,,Nursing Home,,,,50 NEW PORTLAND RD,,,GORHAM,CUMBERLAND,,ME,,4038,USA,43.6814741,-70.4340649,Gorham,True
GREENWOOD CENTER,,,ANNE AMBLER-COTE,,,2074902273,,,,,,,,,,,,2073242273,,,,,,,,,,,,,,,,,Nursing Home,,,,1142 MAIN ST,,,SANFORD,YORK,,ME,,4073,USA,43.4253393,-70.7623808,Sanford,True
GREGORY WING OF ST ANDREWS VILLAGE,,,LORIMAN LOOKE,,,2076331211,,,,,,,,,,,,2076336996,,,,,,,,,,,,,,,,,Nursing Home,,,,145 EMERY LANE,,,BOOTHBAY HARBOR,LINCOLN,,ME,,4538,USA,43.8645217,-69.635258,,True
HARBOR HILL CENTER,,,GARTH BERENYI,,,2073382118,,,,,,,,,,,,2073385307,,,,,,,,,,,,,,,,,Nursing Home,,,,2 FOOTBRIDGE RD,,,BELFAST,WALDO,,ME,,4915,USA,44.4335026,-69.0058658,,True
HAWTHORNE HOUSE,,,MATTHEW LESSARD,,,2078651308,,,,,,,,,,,,2078654782,,,,,,,,,,,,,,,,,Nursing Home,,,,6 OLD COUNTY RD,,,FREEPORT,CUMBERLAND,,ME,,4032,USA,43.83149299999999,-70.1355533,,True
HERITAGE REHAB & LIVING CTR,,,NATHAN ROSEBERRY,,,2073776267,,,,,,,,,,,,2073779965,,,,,,,,,,,,,,,,,Nursing Home,,,,457 OLD LEWISTON RD,,,WINTHROP,KENNEBEC,,ME,,4364,USA,44.2888339,-70.0035966,,True
HIBBARD SKILLED NURSING & REHABILITATION CENTER,,,ANGELA JONES,,,2075648484,,,,,,,,,,,,2075648129,,,,,,,,,,,,,,,,,Nursing Home,,,,1037 WEST MAIN STREET,,,DOVER FOXCROFT,PISCATAQUIS,,ME,,4426,USA,45.18294119999999,-69.25351119999999,,True
HIGH VIEW MANOR,,,NANCY COTE-DAIGLE,,,2077284397,,,,,,,,,,,,2077283338,,,,,,,,,,,,,,,,,Nursing Home,,,,517 RIVERVIEW ST,,,MADAWASKA,AROOSTOOK,,ME,,4756,USA,47.3532872,-68.3125476,Madawaska,True
HORIZONS LIVING AND REHAB CENTER,,,PETER DAVISON,,,2077251350,,,,,,,,,,,,2077257495,,,,,,,,,,,,,,,,,Nursing Home,,,,29 MAURICE DRIVE,,,BRUNSWICK,CUMBERLAND,,ME,,4011,USA,43.89690599999999,-69.9788794,Brunswick,True
ISLAND NURSING HOME & CARE CTR,,,HAILEY WETHERBEE,,,2073485242,,,,,,,,,,,,2073482351,,,,,,,,,,,,,,,,,Nursing Home,,,,587 NORTH DEER ISLE RD,,,DEER ISLE,HANCOCK,,ME,,4627,USA,44.26086099999999,-68.67368480000002,,True
JACKMAN REGIONAL HEALTH CENTER,,,EVELYN LUMBERT,,,2076684918,,,,,,,,,,,,2076684903,,,,,,,,,,,,,,,,,Nursing Home,,,,376 MAIN STREET,,,JACKMAN,SOMERSET,,ME,,4945,USA,45.77811429999999,-70.3472323,,True
KATAHDIN NURSING HOME,,,JENNIFER BROWN,,,2077236704,,,,,,,,,,,,2077234711,,,,,,,,,,,,,,,,,Nursing Home,,,,22 WALNUT STREET,,,MILLINOCKET,PENOBSCOT,,ME,,4462,USA,45.6559999,-68.6939038,,True
"KENNEBUNK CENTER FOR HEALTH & REHABILITATION, LLC",,,ANDREA BOUCHARD,,,2079850159,,,,,,,,,,,,2079857141,,,,,,,,,,,,,,,,,Nursing Home,,,,158 ROSS RD,,,KENNEBUNK,YORK,,ME,,4043,USA,43.3995381,-70.55171899999999,Kennebunk,True
KNOX CENTER FOR LONG TERM CARE,,,CAROL TIMBERLAKE,,,2079216834,,,,,,,,,,,,2079216800,,,,,,,,,,,,,,,,,Nursing Home,,,,6 WHITE STREET,,,ROCKLAND,KNOX,,ME,,4841,USA,44.104886,-69.1131339,,True
LAKEWOOD A CONTINUING CARE CENTER,,,SHANNON LOCKWOOD,,,2078619967,,,,,,,,,,,,2078735125,,,,,,,,,,,,,,,,,Nursing Home,,,,220 KENNEDY MEMORIAL DR,,,WATERVILLE,KENNEBEC,,ME,,4901,USA,44.54299389999999,-69.6640338,,True
LEDGEVIEW LIVING CENTER,,,LAWRENCE WILDAY,,,2076743101,,,,,,,,,,,,2076742250,,,,,,,,,,,,,,,,,Nursing Home,,,,141 BETHEL ROAD,,,WEST PARIS,OXFORD,,ME,,4289,USA,44.324713,-70.5483355,,True
LEDGEWOOD MANOR,,,EDISON BENNETT,,,2078927574,,,,,,,,,,,,2078922261,,,,,,,,,,,,,,,,,Nursing Home,,,,200 ROUTE 115,PO BOX 760,,WINDHAM,CUMBERLAND,,ME,,4062,USA,43.8389999,-70.4161139,North Windham,False
MADIGAN ESTATES,,,BRENDA BROWN,,,2075324456,,,,,,,,,,,,2075326593,,,,,,,,,,,,,,,,,Nursing Home,,,,93 MILITARY STREET,,,HOULTON,AROOSTOOK,,ME,,4730,USA,46.1241111,-67.83032159999999,Houlton,True
MAINE VETERANS HOME - AUGUSTA,,,JACOB ANDERSON,,,2076262957,,,,,,,,,,,,2076222454,,,,,,,,,,,,,,,,,Nursing Home,,,,310 CONY ROAD,,,AUGUSTA,KENNEBEC,,ME,,4330,USA,44.2976702,-69.7462463,,True
MAINE VETERANS HOME - BANGOR,,,GREGORY URBAN,,,2079424810,,,,,,,,,,,,2079422333,,,,,,,,,,,,,,,,,Nursing Home,,,,44 HOGAN RD,,,BANGOR,PENOBSCOT,,ME,,4401,USA,44.8158646,-68.7386921,,True
MAINE VETERANS HOME - CARIBOU,,,MELISSA GRAHAM,,,2074983037,,,,,,,,,,,,2074986074,,,,,,,,,,,,,,,,,Nursing Home,,,,163 VAN BUREN RD,SUITE 2,,CARIBOU,AROOSTOOK,,ME,,4736,USA,46.8796554,-68.0082896,,True
MAINE VETERANS HOME - SCARBOROUGH,,,MAUREEN CARLAND,,,2078837852,,,,,,,,,,,,2078837184,,,,,,,,,,,,,,,,,Nursing Home,,,,290 US RT 1,,,SCARBOROUGH,CUMBERLAND,,ME,,4074,USA,43.5873924,-70.3425558,Scarborough,False
MAINE VETERANS HOME - SO PARIS,,,BRADFORD PECK,,,2077437595,,,,,,,,,,,,2077436300,,,,,,,,,,,,,,,,,Nursing Home,,,,477 HIGH ST,,,SOUTH PARIS,OXFORD,,ME,,4281,USA,44.25267520000001,-70.5278652,South Paris,True
MAINEGENERAL REHAB & LONG TERM CARE - GLENRIDGE,,,EVELYN LUMBERT,,,2076210277,,,,,,,,,,,,2076262600,,,,,,,,,,,,,,,,,Nursing Home,,,,40 GLENRIDGE DRIVE,,,AUGUSTA,KENNEBEC,,ME,,4330,USA,44.30353179999999,-69.765056,Mayfair,True
MAINEGENERAL REHAB & LONG TERM CARE - GRAY BIRCH,,,JENNIFER GREEN,,,2076217101,,,,,,,,,,,,2076217100,,,,,,,,,,,,,,,,,Nursing Home,,,,37 GRAY BIRCH DRIVE,,,AUGUSTA,KENNEBEC,,ME,,4330,USA,44.3088457,-69.8012608,,True
MAPLECREST REHAB & LIVING CENTER,,,RANDI BENTO,,,2076965612,,,,,,,,,,,,2076968225,,,,,,,,,,,,,,,,,Nursing Home,,,,174 MAIN ST,,,MADISON,SOMERSET,,ME,,4950,USA,44.7984397,-69.876716,Madison,True
"MARKET SQUARE HEALTH CARE CENTER, LLC",,,EDWARD FITZPATRICK,,,2077432395,,,,,,,,,,,,2077437086,,,,,,,,,,,,,,,,,Nursing Home,,,,3 MARKET SQUARE,,,SOUTH PARIS,OXFORD,,ME,,4281,USA,44.2239793,-70.5123115,South Paris,True
MARSHALL HEALTH CARE AND REHAB,,,DEBRA MURPHY,,,2072553320,,,,,,,,,,,,2072553387,,,,,,,,,,,,,,,,,Nursing Home,,,,16 BEAL STREET,,,MACHIAS,WASHINGTON,,ME,,4654,USA,44.712643,-67.46765119999999,,True
MARSHWOOD CENTER,,,APRIL NICHOLS,,,2077840752,,,,,,,,,,,,2077840108,,,,,,,,,,,,,,,,,Nursing Home,,,,33 ROGER STREET,,,LEWISTON,ANDROSCOGGIN,,ME,,4240,USA,44.1031431,-70.1599265,,True
MERCY HOME,,,DENISE RAYMOND,,,2074445921,,PO BOX 228,,,,,,,,,,2074445152,,,,,,,,,,,,,,,,,Nursing Home,,,,3402 AROOSTOOK ROAD,,,EAGLE LAKE,AROOSTOOK,,ME,,4739,USA,47.0353248,-68.5954759,,True
MID COAST SENIOR HEALTH CENTER,,,KIM WATSON,,,2073733640,,,,,,,,,,,,2073733600,,,,,,,,,,,,,,,,,Nursing Home,,,,58 BARIBEAU DRIVE,,,BRUNSWICK,CUMBERLAND,,ME,,4011,USA,43.8986737,-69.97988339999999,Brunswick,True
MONTELLO MANOR,,,KATHLEEN ATTWOOD,,,2077820184,,,,,,,,,,,,2077832039,,,,,,,,,,,,,,,,,Nursing Home,,,,540 COLLEGE ST,,,LEWISTON,ANDROSCOGGIN,,ME,,4240,USA,44.119954,-70.19431399999999,,True
MOUNT ST JOSEPH NURSING HOME,,,DIANE SINCLAIR,,,2078615575,,,,,,,,,,,,2078730705,,,,,,,,,,,,,,,,,Nursing Home,,,,7 HIGHWOOD ST,,,WATERVILLE,KENNEBEC,,ME,,4901,USA,44.5697378,-69.6225661,,True
MOUNTAIN HEIGHTS HEALTH CARE,,,BETH MARTIN,,,2075282630,,PO BOX 240,,,,,,,,,,2075282200,,,,,,,,,,,,,,,,,Nursing Home,,,,83 HOULTON ROAD,,,PATTEN,PENOBSCOT,,ME,,4765,USA,45.9950646,-68.4431773,,True
NARRAGUAGUS BAY HEALTH CARE FACILITY,,,"EDWARD HARFST, III",,,2075462145,,,,,,,,,,,,2075462371,,,,,,,,,,,,,,,,,Nursing Home,,,,3 MAIN STREET,,,MILBRIDGE,WASHINGTON,,ME,,4658,USA,44.5385713,-67.8832056,,True
"NORWAY CENTER FOR HEALTH & REHABILITATION, LLC",,,GAIL WINCHELL,,,2077439269,,,,,,,,,,,,2077437075,,,,,,,,,,,,,,,,,Nursing Home,,,,29 MARION AVE,,,NORWAY,OXFORD,,ME,,4268,USA,44.204564,-70.535533,Norway,True
OAK GROVE CENTER,,,SARA SYLVESTER,,,2078772287,,,,,,,,,,,,2078730721,,,,,,,,,,,,,,,,,Nursing Home,,,,27 COOL ST,,,WATERVILLE,KENNEBEC,,ME,,4901,USA,44.54672939999999,-69.6447835,,True
ODD FELLOWS & REBEKAHS' HOME OF MAINE,,,JOHN BOLDUC,,,2077864064,,,,,,,,,,,,2077864616,,,,,,,,,,,,,,,,,Nursing Home,,,,85 CARON LANE,,,AUBURN,ANDROSCOGGIN,,ME,,4210,USA,44.08180400000001,-70.23799300000002,,True
ORCHARD PARK REHAB & LIVING,,,MELISSA MARTIN,,,2077785859,,,,,,,,,,,,2077784416,,,,,,,,,,,,,,,,,Nursing Home,,,,107 ORCHARD ST,,,FARMINGTON,FRANKLIN,,ME,,4938,USA,44.6741689,-70.1467767,Farmington,True
ORONO COMMONS,,,VALERIE COLEMAN,,,2078663821,,,,,,,,,,,,2078664914,,,,,,,,,,,,,,,,,Nursing Home,,,,117 BENNOCH RD,,,ORONO,PENOBSCOT,,ME,,4473,USA,44.8940944,-68.6797003,Orono,True
PINE POINT CENTER,,,REBECCA GAGNON,,,2078833983,,,,,,,,,,,,2078832468,,,,,,,,,,,,,,,,,Nursing Home,,,,67 PINE POINT RD,,,SCARBOROUGH,CUMBERLAND,,ME,,4074,USA,43.56762940000001,-70.37894349999999,,True
PINNACLE HEALTH AND REHAB,,,MARK JACOBS,,,2075972647,,,,,,,,,,,,2075972510,,,,,,,,,,,,,,,,,Nursing Home,,,,26 PLEASANT ST,,,CANTON,OXFORD,,ME,,4221,USA,44.4419002,-70.3171249,,True
PIPER SHORES,,,JAMES ADAMOWICZ,,,2078831430,,,,,,,,,,,,2078838700,,,,,,,,,,,,,,,,,Nursing Home,,,,15 PIPER ROAD,,,SCARBOROUGH,CUMBERLAND,,ME,,4074,USA,43.5617508,-70.2896133,,True
PRESQUE ISLE REHAB AND NURSING CENTER,,,ROSE-MARIE LOUTEN,,,2077647327,,,,,,,,,,,,2077640145,,,,,,,,,,,,,,,,,Nursing Home,,,,162 ACADEMY ST,,,PRESQUE ISLE,AROOSTOOK,,ME,,4769,USA,46.675437,-67.996703,,True
RIVER RIDGE CENTER,,,ROBERT STRAZNITSKAS,,,2079856428,,,,,,,,,,,,2079853030,,,,,,,,,,,,,,,,,Nursing Home,,,,3 BRAZIER LANE,,,KENNEBUNK,YORK,,ME,,4043,USA,43.3897431,-70.5503179,Kennebunk,True
ROSS MANOR,,,JANET HOPE,,,2079471135,,,,,,,,,,,,2079418400,,,,,,,,,,,,,,,,,Nursing Home,,,,758 BROADWAY,,,BANGOR,PENOBSCOT,,ME,,4401,USA,44.82574200000001,-68.78329800000002,,True
RUMFORD COMMUNITY HOME,,,JEFF LACROIX,,,2073642672,,,,,,,,,,,,2073647863,,,,,,,,,,,,,,,,,Nursing Home,,,,11 JOHN F KENNEDY LANE,,,RUMFORD,OXFORD,,ME,,4276,USA,44.524366,-70.558194,Rumford,True
RUSSELL PARK REHABILITATION & LIVING CENTER,,,LORI POMELOW,,,2077828094,,,,,,,,,,,,2077860691,,,,,,,,,,,,,,,,,Nursing Home,,,,158-178 RUSSELL ST,,,LEWISTON,ANDROSCOGGIN,,ME,,4240,USA,44.10564779999999,-70.1948184,,True
SANDY RIVER CENTER,,,NORMA HOUSE,,,2077784245,,,,,,,,,,,,2077786591,,,,,,,,,,,,,,,,,Nursing Home,,,,119 LIVERMORE FALLS RD,,,FARMINGTON,FRANKLIN,,ME,,4938,USA,44.6235104,-70.1608371,,True
SANFIELD REHAB & LIVING CENTER,,,SHEILA BEASLEY,,,2079382850,,PO BOX 489,,,,,,,,,,2079382616,,,,,,,,,,,,,,,,,Nursing Home,,,,95 MAIN STREET,,,HARTLAND,SOMERSET,,ME,,4943,USA,44.88249870000001,-69.45233619999999,,True
SEAL ROCK HEALTH CARE,,,PAMELA DROWN,,,2072834236,,,,,,,,,,,,2072833646,,,,,,,,,,,,,,,,,Nursing Home,,,,88 HARBOR DRIVE,,,SACO,YORK,,ME,,4072,USA,43.4945575,-70.4215036,,True
SEAPORT VILLAGE HEALTHCARE,,,KENNETH HUHN,,,2076673810,,,,,,,,,,,,2076679336,,,,,,,,,,,,,,,,,Nursing Home,,,,19 GENERAL MOORE WAY,,,ELLSWORTH,HANCOCK,,ME,,4605,USA,44.547195,-68.424977,,True
SEASIDE REHAB & HEALTH CARE,,,BRUCE VANCE,,,2077752811,,,,,,,,,,,,2077747878,,,,,,,,,,,,,,,,,Nursing Home,,,,850 BAXTER BOULEVARD,,,PORTLAND,CUMBERLAND,,ME,,4103,USA,43.6799045,-70.2624877,East Deering,True
SEDGEWOOD COMMONS,,,JOEL ROGERS,,,2077812002,,,,,,,,,,,,2077815775,,,,,,,,,,,,,,,,,Nursing Home,,,,22 NORTHBROOK DR,,,FALMOUTH,CUMBERLAND,,ME,,4105,USA,43.7350033,-70.218712,Falmouth Foreside,True
SOMERSET REHABILITATION & LIVING CENTER,,,CAROLYN SAWYER,,,2076723293,,,,,,,,,,,,2076724041,,,,,,,,,,,,,,,,,Nursing Home,,,,43 OWENS ST,,,BINGHAM,SOMERSET,,ME,,4920,USA,45.0543763,-69.8784125,Bingham,True
SONOGEE REHABILITATION & LIVING CENTER,,,ROBERT CHILDS,,,2072885132,,,,,,,,,,,,2072885800,,,,,,,,,,,,,,,,,Nursing Home,,,,131 EDEN ST,,,BAR HARBOR,HANCOCK,,ME,,4609,USA,44.40136200000001,-68.231156,Bar Harbor,True
SOUTH PORTLAND NURSING HOME,,,CINDY SCOTT,,,2077677401,,,,,,,,,,,,2077998561,,,,,,,,,,,,,,,,,Nursing Home,,,,42 ANTHOINE ST,,,SO PORTLAND,CUMBERLAND,,ME,,4106,USA,43.63211039999999,-70.2572479,Knightville,True
SOUTHRIDGE REHAB & LIVING CTR,,,ERIC POOLER,,,2072828242,,,,,,,,,,,,2072824138,,,,,,,,,,,,,,,,,Nursing Home,,,,10 MAY ST,,,BIDDEFORD,YORK,,ME,,4005,USA,43.49233590000001,-70.467713,,True
SPRINGBROOK CENTER,,,LYNNE ROY,,,2078561239,,,,,,,,,,,,2078561230,,,,,,,,,,,,,,,,,Nursing Home,,,,300 SPRING ST,,,WESTBROOK,CUMBERLAND,,ME,,4092,USA,43.66634510000001,-70.3588049,,True
ST ANDRE HEALTH CARE FACILITY,,,STEVE ALAIMO,,,2072825372,,,,,,,,,,,,2072825171,,,,,,,,,,,,,,,,,Nursing Home,,,,407 POOL ST,,,BIDDEFORD,YORK,,ME,,4005,USA,43.4779486,-70.4150997,,True
ST JOSEPH'S REHABILITATION AND RESIDENCE,,,PEGGY FARRINGTON,,,2077974168,,,,,,,,,,,,2077970600,,,,,,,,,,,,,,,,,Nursing Home,,,,1133 WASHINGTON AVE,,,PORTLAND,CUMBERLAND,,ME,,4103,USA,43.6944127,-70.28004469999999,North Deering,True
ST MARY'S D'YOUVILLE PAVILION,,,PHILIP HICKEY,,,2077774255,,,,,,,,,,,,2077774200,,,,,,,,,,,,,,,,,Nursing Home,,,,102 CAMPUS AVE,,,LEWISTON,ANDROSCOGGIN,,ME,,4240,USA,44.1027486,-70.1984378,,True
STILLWATER HEALTH CARE,,,KIRBY WHITNEY,,,2079474184,,,,,,,,,,,,2079471111,,,,,,,,,,,,,,,,,Nursing Home,,,,335 STILLWATER AVE,,,BANGOR,PENOBSCOT,,ME,,4401,USA,44.8221813,-68.7598106,,True
SUNRISE CARE FACILITY,,,ARLENA RYAN,,,2074972263,,,,,,,,,,,,2074972363,,,,,,,,,,,,,,,,,Nursing Home,,,,11 OCEAN ST,,,JONESPORT,WASHINGTON,,ME,,4649,USA,44.53087010000001,-67.60297059999999,,True
TAMC - AROOSTOOK MEDICAL CENTER,,,KELLY LUNDEEN,,,2077684960,,PO BOX 410,,,,,,,,,,2077684915,,,,,,,,,,,,,,,,,Nursing Home,,,,15 HIGHLAND AVE,,,MARS HILL,AROOSTOOK,,ME,,4758,USA,46.5170572,-67.8689969,,True
THE COMMONS AT TALL PINES,,,CARL CHADWICK,,,2073381058,,,,,,,,,,,,2073384117,,,,,,,,,,,,,,,,,Nursing Home,,,,34 MARTIN LANE,,,BELFAST,WALDO,,ME,,4915,USA,44.4124679,-69.0006886,,True
